     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.002,tesseract-custom,0f90937fdf97f7c7ea7c9eff64172df6f1c4bf4f5e372098541a8920c8d3ad2f,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0005623413251903491,""r"":24}",
         1,         0,         0,   0.008,tesseract-custom,26379e97f8a4fe1e55e7ae9f737849b2981857d5747a2bf95e2e17abcad8c5d2,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0031622776601683794,""r"":24}",
         1,         0,         0,   0.002,tesseract-custom,0f90937fdf97f7c7ea7c9eff64172df6f1c4bf4f5e372098541a8920c8d3ad2f,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0005623413251903491,""r"":24}",
         1,         0,         0,   0.005,tesseract-custom,96459a5ef9b736d0c927f840445951eb766a1adb176b89897c57da4562727f3a,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0001,""r"":24}",
         1,         0,         0,   0.015,tesseract-custom,46467b96614c96be40a50984d54d74aadeaad369456a755ff72163f8be189a26,"{""basis"":""Z"",""code_key"":""AMC_180_6_12_W6"",""code_name"":""AMC [[180,6,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0005623413251903491,""r"":24}",
        16,         0,         0,   0.039,tesseract-custom,0d612d3fd058fe755e383318821cad5fe8936f7b86d73507cecdc7ed9b3a4936,"{""basis"":""Z"",""code_key"":""TT_135_12_6"",""code_name"":""TT [[135,12,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0031622776601683794,""r"":12}",
         1,         0,         0,   0.004,tesseract-custom,26379e97f8a4fe1e55e7ae9f737849b2981857d5747a2bf95e2e17abcad8c5d2,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0031622776601683794,""r"":24}",
        16,         0,         0,   0.016,tesseract-custom,96459a5ef9b736d0c927f840445951eb766a1adb176b89897c57da4562727f3a,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0001,""r"":24}",
         1,         0,         0,   0.039,tesseract-custom,241a9c01406830f9579077d2eaf8d727d31680d60c9b803cf403cc477c8ed27d,"{""basis"":""Z"",""code_key"":""AMC_180_6_12_W6"",""code_name"":""AMC [[180,6,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":6,""p"":0.007498942093324558,""r"":24}",
         1,         0,         0,   0.003,tesseract-custom,96459a5ef9b736d0c927f840445951eb766a1adb176b89897c57da4562727f3a,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0001,""r"":24}",
         1,         0,         0,   0.003,tesseract-custom,6dcd6665b12a72905b4ca31ba7442b3239eaa956f5fc1e3707e3a3b5bdcd63b7,"{""basis"":""Z"",""code_key"":""TT_135_12_6"",""code_name"":""TT [[135,12,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0005623413251903491,""r"":12}",
         1,         0,         0,   0.041,tesseract-custom,8c60f00035061586c210fb2193fc02cd78b5a21deca6d0b87729461213db6573,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.01778279410038923,""r"":24}",
         1,         0,         0,   0.005,tesseract-custom,cbc292d6438d1fb3c026050f2e76d622058fe33e0e7e3ba401f1c51ac838cd40,"{""basis"":""Z"",""code_key"":""MM_144_12_12_W9"",""code_name"":""MM [[144,12,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":12,""p"":0.00023713737056616554,""r"":24}",
         1,         0,         0,   0.010,tesseract-custom,46467b96614c96be40a50984d54d74aadeaad369456a755ff72163f8be189a26,"{""basis"":""Z"",""code_key"":""AMC_180_6_12_W6"",""code_name"":""AMC [[180,6,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0005623413251903491,""r"":24}",
         1,         0,         0,   0.035,tesseract-custom,241a9c01406830f9579077d2eaf8d727d31680d60c9b803cf403cc477c8ed27d,"{""basis"":""Z"",""code_key"":""AMC_180_6_12_W6"",""code_name"":""AMC [[180,6,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":6,""p"":0.007498942093324558,""r"":24}",
