     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       824,         0,         0,    45.3,tesseract-custom,34bea32d99b7ad5a791b0d9564632ebd9cde2c58ab70efdf0c5faf16cd630ebe,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.007498942093324558,""r"":24}",
       221,         0,         0,    45.1,tesseract-custom,46677cb9b6a93f25f93fbc6ffecef8f397387bed0bd86e886e491dffc4f58fe6,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.01778279410038923,""r"":24}",
         3,         3,         0,    16.7,tesseract-custom,fd37786f6e933f25cbb3231e3f113d778cf36358e80be772a29b1405c918f602,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.1,""r"":24}",
         9,         1,         0,    24.0,tesseract-custom,81752d17fd066e66222e315a146850f8320c5c9b351f266cd3c2ac9a8726453d,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.042169650342858224,""r"":24}",
         2,         1,         0,    12.6,tesseract-custom,d8c68491b00d95a0b769465f53662b545ad89d1fd6bb541af3f3b0c4fc55fa71,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.042169650342858224,""r"":18}",
       105,         4,         0,   121.0,tesseract-custom,81752d17fd066e66222e315a146850f8320c5c9b351f266cd3c2ac9a8726453d,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.042169650342858224,""r"":24}",
         5,         5,         0,    13.3,tesseract-custom,2bc2dfcc9983eac5cda0c0721b0967829dd690b30a455b79bbe159096c8507a7,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.1,""r"":18}",
         3,         1,         0,    12.2,tesseract-custom,d8c68491b00d95a0b769465f53662b545ad89d1fd6bb541af3f3b0c4fc55fa71,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.042169650342858224,""r"":18}",
      1240,         0,         0,    32.8,tesseract-custom,1aa53049f3d7914c1ad4efa26ab43e2d6f80d44cbe747698e4c7f8fdd0daaf11,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.0031622776601683794,""r"":18}",
       292,         0,         0,    32.3,tesseract-custom,ea9d4303c195b83a9a6a190ec3f3509f0434a5693495dccc44e133f2f1d49bf1,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.007498942093324558,""r"":18}",
      1776,         0,         0,    88.3,tesseract-custom,1aa53049f3d7914c1ad4efa26ab43e2d6f80d44cbe747698e4c7f8fdd0daaf11,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.0031622776601683794,""r"":18}",
       365,         0,         0,    89.0,tesseract-custom,6cbe37f1623cf0c29a1c0b6db43521c47d96882543a169f32e8444fe5a4a606a,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.01778279410038923,""r"":18}",
       668,         0,         0,    88.6,tesseract-custom,ea9d4303c195b83a9a6a190ec3f3509f0434a5693495dccc44e133f2f1d49bf1,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.007498942093324558,""r"":18}",
         8,         8,         0,    26.3,tesseract-custom,fd37786f6e933f25cbb3231e3f113d778cf36358e80be772a29b1405c918f602,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.1,""r"":24}",
        69,         0,         0,    32.5,tesseract-custom,6cbe37f1623cf0c29a1c0b6db43521c47d96882543a169f32e8444fe5a4a606a,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.01778279410038923,""r"":18}",
         5,         5,         0,    17.6,tesseract-custom,2bc2dfcc9983eac5cda0c0721b0967829dd690b30a455b79bbe159096c8507a7,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.1,""r"":18}",
        44,        22,         0,   120.8,tesseract-custom,d8c68491b00d95a0b769465f53662b545ad89d1fd6bb541af3f3b0c4fc55fa71,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.042169650342858224,""r"":18}",
        39,        39,         0,    88.5,tesseract-custom,fd37786f6e933f25cbb3231e3f113d778cf36358e80be772a29b1405c918f602,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.1,""r"":24}",
        17,         9,         0,    63.2,tesseract-custom,d8c68491b00d95a0b769465f53662b545ad89d1fd6bb541af3f3b0c4fc55fa71,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.042169650342858224,""r"":18}",
        39,        39,         0,   120.1,tesseract-custom,fd37786f6e933f25cbb3231e3f113d778cf36358e80be772a29b1405c918f602,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.1,""r"":24}",
         4,         3,         0,    20.1,tesseract-custom,d8c68491b00d95a0b769465f53662b545ad89d1fd6bb541af3f3b0c4fc55fa71,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.042169650342858224,""r"":18}",
        17,         0,         0,    34.7,tesseract-custom,81752d17fd066e66222e315a146850f8320c5c9b351f266cd3c2ac9a8726453d,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.042169650342858224,""r"":24}",
        11,        11,         0,    63.9,tesseract-custom,2bc2dfcc9983eac5cda0c0721b0967829dd690b30a455b79bbe159096c8507a7,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.1,""r"":18}",
      2810,         0,         0,    67.9,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
         9,         9,         0,    23.9,tesseract-custom,2bc2dfcc9983eac5cda0c0721b0967829dd690b30a455b79bbe159096c8507a7,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.1,""r"":18}",
      3232,         0,         0,    63.5,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
        12,        12,         0,    34.5,tesseract-custom,fd37786f6e933f25cbb3231e3f113d778cf36358e80be772a29b1405c918f602,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.1,""r"":24}",
      1192,         0,         0,    63.1,tesseract-custom,34bea32d99b7ad5a791b0d9564632ebd9cde2c58ab70efdf0c5faf16cd630ebe,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.007498942093324558,""r"":24}",
      1616,         0,         0,    45.3,tesseract-custom,1aa53049f3d7914c1ad4efa26ab43e2d6f80d44cbe747698e4c7f8fdd0daaf11,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.0031622776601683794,""r"":18}",
         6,         3,         0,    25.7,tesseract-custom,d8c68491b00d95a0b769465f53662b545ad89d1fd6bb541af3f3b0c4fc55fa71,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.042169650342858224,""r"":18}",
       228,         0,         0,    63.1,tesseract-custom,46677cb9b6a93f25f93fbc6ffecef8f397387bed0bd86e886e491dffc4f58fe6,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.01778279410038923,""r"":24}",
       316,         0,         0,    45.2,tesseract-custom,ea9d4303c195b83a9a6a190ec3f3509f0434a5693495dccc44e133f2f1d49bf1,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.007498942093324558,""r"":18}",
       111,         0,         0,    45.9,tesseract-custom,6cbe37f1623cf0c29a1c0b6db43521c47d96882543a169f32e8444fe5a4a606a,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.01778279410038923,""r"":18}",
        45,        45,         0,   124.1,tesseract-custom,2bc2dfcc9983eac5cda0c0721b0967829dd690b30a455b79bbe159096c8507a7,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.1,""r"":18}",
      3288,         0,         0,   120.4,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
        37,         2,         0,    45.1,tesseract-custom,81752d17fd066e66222e315a146850f8320c5c9b351f266cd3c2ac9a8726453d,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.042169650342858224,""r"":24}",
       649,         0,         0,    23.3,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
      1936,         0,         0,    39.7,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
        13,        13,         0,    33.5,tesseract-custom,2bc2dfcc9983eac5cda0c0721b0967829dd690b30a455b79bbe159096c8507a7,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.1,""r"":18}",
