     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2048,         0,         0,   0.138,tesseract-custom,080be8e0b2b10e3f4a65499882fa22668934f1ed9b4000eb5651c5aa982fe5a0,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0005623413251903491,""r"":12}",
      1024,         0,         0,   0.207,tesseract-custom,6493ee1b53f9ab5550a46c40cc7e9332a0d6bb62740562febfcb9183c7aed9a9,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.00023713737056616554,""r"":16}",
      1024,         0,         0,   0.137,tesseract-custom,21fd3f56c65f9161cff68b8029dbd87b3c59f5daea3ebe6cdf65c8862ea4d382,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.00023713737056616554,""r"":12}",
      1024,         0,         0,   0.170,tesseract-custom,1fb688f00cb5a158e9b1d682c1f822b04c1b02d2b568867c410e23f6bc1a92ed,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0005623413251903491,""r"":16}",
        64,         0,         0,   0.462,tesseract-custom,d8ca0646fd41be12bebe5459b864947e2888bcadc908f98103deab5a8a5c8f4a,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.01778279410038923,""r"":16}",
      2048,         0,         0,   0.111,tesseract-custom,9ca89ebee77dc979b81df441dc2064ac21271eaa63014c740199eb18e93e896d,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0001,""r"":16}",
         1,         0,         0,   0.009,tesseract-custom,b05cdca3fb83963727c5d9ba3d5860b2a498a95b9405cfd16f14d64c7c0f1dc0,"{""basis"":""Z"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.00023713737056616554,""r"":18}",
         1,         0,         0,   0.302,tesseract-custom,c157b7e1c506e56bbc23fefd58454b68f655b90337bcf15f1ca7d77ec52eb2e4,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.01778279410038923,""r"":24}",
        16,         0,         0,   0.295,tesseract-custom,6d5bf1b571e6a4d19b98d5e87ec847fd21c4b94ca8e8df3430d943c3cdedf8dc,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
        16,         0,         0,   0.187,tesseract-custom,b68b39ec81766e6b505b2065a793610235d9dc7d4bfe430a6208883eac2e4930,"{""basis"":""Z"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.0005623413251903491,""r"":18}",
         4,         0,         0,   0.212,tesseract-custom,76bc8ab09623b1a5339fce6fc5bfbe057b5c50c8a31f6837a45ce1e909c2be1f,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.007498942093324558,""r"":24}",
       256,         0,         0,   0.503,tesseract-custom,4f145b5e50c441108ec2f07cc097299bb3260686643c400570d2cae3e2909ac9,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0031622776601683794,""r"":16}",
        16,         0,         0,   0.039,tesseract-custom,b05cdca3fb83963727c5d9ba3d5860b2a498a95b9405cfd16f14d64c7c0f1dc0,"{""basis"":""Z"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.00023713737056616554,""r"":18}",
      2048,         0,         0,   0.166,tesseract-custom,72a19dbeb3a3fef19d70cfdabed6c5613b5eb06c743f28bdfa8efc759cd97628,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0001,""r"":12}",
         4,         0,         0,   0.525,tesseract-custom,2b8f51462867410b87e75c4664bca8236334c918a6dfb270653b6347c077bb00,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.042169650342858224,""r"":16}",
      1024,         0,         0,   0.090,tesseract-custom,21fd3f56c65f9161cff68b8029dbd87b3c59f5daea3ebe6cdf65c8862ea4d382,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.00023713737056616554,""r"":12}",
       128,         0,         0,   0.332,tesseract-custom,c6af0ec836b7c8eb22db8a16e45016ade0c6dfbfd06407375ef7fef152479909,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.00023713737056616554,""r"":24}",
      2048,         0,         0,   0.138,tesseract-custom,080be8e0b2b10e3f4a65499882fa22668934f1ed9b4000eb5651c5aa982fe5a0,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0005623413251903491,""r"":12}",
      1024,         0,         0,   0.118,tesseract-custom,9ca89ebee77dc979b81df441dc2064ac21271eaa63014c740199eb18e93e896d,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0001,""r"":16}",
        16,         0,         0,   0.248,tesseract-custom,30acc880def912ab475d5ab53bef26781bc27b780c8f493e61a0648ab8ce55bf,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.001333521432163324,""r"":24}",
      1024,         0,         0,   0.166,tesseract-custom,6493ee1b53f9ab5550a46c40cc7e9332a0d6bb62740562febfcb9183c7aed9a9,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.00023713737056616554,""r"":16}",
         1,         1,         0,   0.350,tesseract-custom,284e10e7c9831a4c8a5d13f7fded476908bba01add9d93e0e39f9e98f2116433,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.1,""r"":16}",
      1024,         0,         0,   0.181,tesseract-custom,1fb688f00cb5a158e9b1d682c1f822b04c1b02d2b568867c410e23f6bc1a92ed,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0005623413251903491,""r"":16}",
       256,         0,         0,   0.456,tesseract-custom,8d61379324844f488cc65a206255aaa343576bbd49cfd9f8eb7ae842ccac4b07,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0001,""r"":24}",
      1024,         0,         0,   0.360,tesseract-custom,c8e83cd291aa0ead36454e8d6a021779f40a1a684e9624513889954fbcf2c02c,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.001333521432163324,""r"":16}",
      2048,         0,         0,   0.172,tesseract-custom,21fd3f56c65f9161cff68b8029dbd87b3c59f5daea3ebe6cdf65c8862ea4d382,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.00023713737056616554,""r"":12}",
       256,         0,         0,   0.220,tesseract-custom,4f145b5e50c441108ec2f07cc097299bb3260686643c400570d2cae3e2909ac9,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0031622776601683794,""r"":16}",
       128,         0,         0,   0.215,tesseract-custom,b05cdca3fb83963727c5d9ba3d5860b2a498a95b9405cfd16f14d64c7c0f1dc0,"{""basis"":""Z"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.00023713737056616554,""r"":18}",
      3072,         0,         0,   0.215,tesseract-custom,72a19dbeb3a3fef19d70cfdabed6c5613b5eb06c743f28bdfa8efc759cd97628,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0001,""r"":12}",
        32,         0,         0,   0.236,tesseract-custom,b68b39ec81766e6b505b2065a793610235d9dc7d4bfe430a6208883eac2e4930,"{""basis"":""Z"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.0005623413251903491,""r"":18}",
       128,         0,         0,   0.186,tesseract-custom,c6af0ec836b7c8eb22db8a16e45016ade0c6dfbfd06407375ef7fef152479909,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.00023713737056616554,""r"":24}",
         1,         0,         0,   0.128,tesseract-custom,cfd4f4ef8c60c1a88bd42efb3b30357f4bb603918f2979fdbcf06e01f777858c,"{""basis"":""Z"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.007498942093324558,""r"":18}",
      2048,         0,         0,   0.199,tesseract-custom,080be8e0b2b10e3f4a65499882fa22668934f1ed9b4000eb5651c5aa982fe5a0,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0005623413251903491,""r"":12}",
      3072,         0,         0,   0.186,tesseract-custom,9ca89ebee77dc979b81df441dc2064ac21271eaa63014c740199eb18e93e896d,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0001,""r"":16}",
         1,         0,         0,   0.047,tesseract-custom,c0ad72f04250b7d91a86183b6700da628070c3f3ad955b774eb5bcba9372920e,"{""basis"":""Z"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.001333521432163324,""r"":18}",
