dim,ell,exps,n,k,dx,dz,wx_min,wx_max,wz_min,wz_max
4,69,"[25, 33, 62, 66]",414,6,12,12,6,6,6,6
4,69,"[22, 24, 53, 64]",414,6,13,13,6,6,6,6
4,69,"[12, 42, 46, 48]",414,6,9,9,6,6,6,6
4,69,"[9, 11, 18, 47]",414,6,9,9,6,6,6,6
4,69,"[12, 19, 42, 49]",414,6,12,12,6,6,6,6
4,69,"[39, 41, 48, 54]",414,6,9,9,6,6,6,6
4,69,"[34, 37, 52, 66]",414,6,8,8,6,6,6,6
4,69,"[22, 41, 54, 59]",414,6,14,14,6,6,6,6
4,69,"[2, 5, 21, 39]",414,6,14,14,6,6,6,6
4,69,"[25, 42, 44, 65]",414,6,8,8,6,6,6,6
4,69,"[24, 25, 31, 66]",414,6,13,13,6,6,6,6
4,69,"[22, 27, 37, 45]",414,6,9,9,6,6,6,6
4,69,"[14, 41, 51, 60]",414,6,9,9,6,6,6,6
4,69,"[8, 10, 31, 61]",414,6,9,9,6,6,6,6
4,69,"[2, 25, 54, 67]",414,6,8,8,6,6,6,6
4,69,"[20, 25, 56, 67]",414,6,15,15,6,6,6,6
4,69,"[22, 25, 31, 60]",414,6,7,7,6,6,6,6
4,69,"[12, 15, 43, 49]",414,6,15,15,6,6,6,6
4,69,"[14, 15, 16, 45]",414,6,10,10,6,6,6,6
4,69,"[33, 40, 53, 66]",414,6,11,11,6,6,6,6
4,69,"[30, 37, 43, 52]",414,6,9,9,6,6,6,6
4,69,"[19, 29, 33, 49]",414,6,11,11,6,6,6,6
4,69,"[9, 24, 33, 53]",414,6,10,10,6,6,6,6
4,69,"[7, 13, 55, 66]",414,6,10,10,6,6,6,6
4,69,"[14, 43, 49, 63]",414,6,7,7,6,6,6,6
4,69,"[6, 26, 38, 68]",414,6,10,10,6,6,6,6
4,69,"[5, 26, 36, 57]",414,6,10,10,6,6,6,6
4,69,"[7, 50, 53, 60]",414,6,11,11,6,6,6,6
4,69,"[8, 12, 20, 47]",414,6,10,10,6,6,6,6
4,69,"[15, 55, 61, 64]",414,6,15,15,6,6,6,6
4,69,"[8, 23, 38, 46]",414,6,3,3,6,6,6,6
4,69,"[9, 19, 24, 53]",414,6,16,16,6,6,6,6
4,69,"[13, 19, 25, 32]",414,6,8,8,6,6,6,6
4,69,"[8, 26, 55, 65]",414,6,9,9,6,6,6,6
4,69,"[37, 55, 61, 65]",414,6,10,10,6,6,6,6
4,69,"[7, 32, 47, 63]",414,6,15,15,6,6,6,6
4,69,"[2, 38, 50, 64]",414,6,10,10,6,6,6,6
4,69,"[11, 16, 31, 33]",414,6,10,10,6,6,6,6
4,69,"[21, 44, 60, 63]",414,6,11,11,6,6,6,6
4,69,"[6, 44, 53, 62]",414,6,12,12,6,6,6,6
4,69,"[6, 27, 50, 66]",414,6,11,11,6,6,6,6
4,70,"[8, 20, 44, 63]",420,6,14,14,6,6,6,6
4,70,"[28, 41, 58, 60]",420,6,13,13,6,6,6,6
4,70,"[27, 42, 44, 65]",420,6,14,14,6,6,6,6
4,70,"[14, 25, 47, 66]",420,6,15,15,6,6,6,6
4,70,"[30, 43, 48, 53]",420,6,14,14,6,6,6,6
4,70,"[22, 33, 53, 58]",420,6,13,13,6,6,6,6
4,70,"[13, 29, 37, 56]",420,6,10,10,6,6,6,6
4,70,"[12, 15, 35, 39]",420,6,8,8,6,6,6,6
4,70,"[24, 50, 65, 69]",420,6,11,11,6,6,6,6
4,70,"[1, 13, 18, 51]",420,6,9,9,6,6,6,6
4,70,"[25, 46, 47, 53]",420,6,8,8,6,6,6,6
4,70,"[16, 32, 41, 55]",420,6,12,12,6,6,6,6
4,70,"[34, 48, 57, 64]",420,6,14,14,6,6,6,6
4,70,"[5, 20, 39, 44]",420,6,10,10,6,6,6,6
4,70,"[7, 39, 47, 61]",420,6,10,10,6,6,6,6
4,70,"[10, 13, 28, 33]",420,6,14,14,6,6,6,6
4,70,"[6, 29, 58, 61]",420,6,8,8,6,6,6,6
4,70,"[28, 38, 40, 61]",420,6,14,14,6,6,6,6
4,70,"[6, 23, 46, 54]",420,6,10,10,6,6,6,6
4,70,"[13, 14, 32, 60]",420,6,10,10,6,6,6,6
4,70,"[20, 44, 63, 67]",420,6,13,13,6,6,6,6
4,70,"[7, 51, 57, 69]",420,6,10,10,6,6,6,6
4,70,"[34, 39, 60, 64]",420,6,16,14,6,6,6,6
4,70,"[24, 32, 36, 61]",420,6,14,14,6,6,6,6
4,70,"[26, 33, 43, 65]",420,6,13,13,6,6,6,6
4,70,"[17, 35, 41, 47]",420,6,6,6,6,6,6,6
4,70,"[6, 23, 56, 66]",420,6,12,12,6,6,6,6
4,70,"[5, 13, 21, 22]",420,6,12,12,6,6,6,6
4,70,"[2, 35, 62, 63]",420,6,10,10,6,6,6,6
4,70,"[1, 25, 55, 57]",420,6,12,12,6,6,6,6
4,70,"[10, 12, 27, 33]",420,6,11,11,6,6,6,6
4,70,"[26, 27, 34, 36]",420,6,9,9,6,6,6,6
4,70,"[5, 45, 53, 59]",420,6,12,12,6,6,6,6
4,70,"[2, 13, 32, 56]",420,6,15,15,6,6,6,6
4,70,"[7, 43, 56, 68]",420,6,10,10,6,6,6,6
4,70,"[24, 35, 43, 58]",420,6,6,6,6,6,6,6
4,70,"[4, 21, 50, 53]",420,6,11,11,6,6,6,6
4,70,"[32, 34, 38, 42]",420,12,6,6,6,6,6,6
4,70,"[17, 18, 35, 57]",420,6,4,4,6,6,6,6
4,70,"[3, 38, 48, 55]",420,6,14,14,6,6,6,6
4,70,"[6, 24, 26, 68]",420,12,8,8,6,6,6,6
4,70,"[11, 24, 35, 51]",420,6,4,4,6,6,6,6
4,70,"[28, 33, 40, 53]",420,6,14,14,6,6,6,6
4,70,"[8, 37, 40, 66]",420,6,7,7,6,6,6,6
4,70,"[23, 50, 57, 65]",420,6,12,12,6,6,6,6
4,70,"[11, 22, 44, 62]",420,6,7,7,6,6,6,6
4,70,"[13, 16, 64, 68]",420,6,12,12,6,6,6,6
4,70,"[26, 37, 50, 58]",420,6,12,12,6,6,6,6
4,70,"[14, 21, 28, 39]",420,6,5,5,6,6,6,6
4,70,"[5, 16, 26, 65]",420,6,6,6,6,6,6,6
4,71,"[40, 42, 45, 49]",426,6,13,13,6,6,6,6
4,71,"[24, 32, 48, 64]",426,6,9,9,6,6,6,6
4,71,"[4, 5, 32, 56]",426,6,15,15,6,6,6,6
4,71,"[5, 27, 28, 68]",426,6,16,16,6,6,6,6
4,71,"[1, 6, 14, 37]",426,6,14,14,6,6,6,6
4,71,"[11, 28, 49, 61]",426,6,9,9,6,6,6,6
4,71,"[2, 16, 45, 55]",426,6,10,10,6,6,6,6
4,71,"[21, 22, 23, 67]",426,6,11,11,6,6,6,6
4,71,"[6, 37, 39, 44]",426,6,13,13,6,6,6,6
4,71,"[9, 41, 52, 68]",426,6,11,11,6,6,6,6
4,71,"[33, 46, 50, 57]",426,6,10,10,6,6,6,6
4,71,"[21, 23, 26, 47]",426,6,7,7,6,6,6,6
4,71,"[7, 17, 47, 58]",426,6,9,9,6,6,6,6
4,71,"[5, 26, 45, 54]",426,6,9,9,6,6,6,6
4,71,"[5, 19, 23, 26]",426,6,11,11,6,6,6,6
4,71,"[12, 15, 36, 39]",426,6,10,10,6,6,6,6
4,71,"[1, 7, 33, 61]",426,6,17,17,6,6,6,6
4,71,"[27, 30, 42, 51]",426,6,15,15,6,6,6,6
4,71,"[10, 17, 30, 45]",426,6,14,14,6,6,6,6
4,71,"[2, 28, 56, 59]",426,6,8,8,6,6,6,6
4,71,"[19, 29, 47, 56]",426,6,13,13,6,6,6,6
4,71,"[14, 21, 26, 68]",426,6,15,15,6,6,6,6
4,71,"[28, 36, 53, 63]",426,6,8,8,6,6,6,6
4,71,"[11, 28, 48, 66]",426,6,10,10,6,6,6,6
4,71,"[4, 14, 24, 46]",426,6,13,13,6,6,6,6
4,71,"[29, 31, 39, 58]",426,6,9,9,6,6,6,6
4,71,"[12, 45, 47, 55]",426,6,12,12,6,6,6,6
4,71,"[5, 11, 33, 41]",426,6,9,9,6,6,6,6
4,71,"[12, 29, 30, 52]",426,6,9,9,6,6,6,6
4,71,"[10, 15, 20, 56]",426,6,6,6,6,6,6,6
4,71,"[22, 31, 55, 62]",426,6,6,6,6,6,6,6
4,71,"[7, 16, 45, 46]",426,6,11,11,6,6,6,6
4,71,"[54, 58, 60, 63]",426,6,15,15,6,6,6,6
4,71,"[6, 16, 28, 43]",426,6,7,7,6,6,6,6
4,71,"[2, 28, 43, 51]",426,6,7,7,6,6,6,6
4,71,"[8, 15, 18, 60]",426,6,13,13,6,6,6,6
4,71,"[13, 44, 53, 59]",426,6,13,13,6,6,6,6
4,71,"[13, 23, 40, 41]",426,6,14,14,6,6,6,6
4,71,"[18, 28, 54, 57]",426,6,11,11,6,6,6,6
4,71,"[22, 36, 37, 48]",426,6,10,10,6,6,6,6
4,71,"[13, 59, 65, 68]",426,6,7,7,6,6,6,6
4,71,"[7, 23, 26, 68]",426,6,9,9,6,6,6,6
4,71,"[15, 19, 29, 35]",426,6,17,17,6,6,6,6
4,71,"[23, 48, 64, 69]",426,6,5,5,6,6,6,6
4,71,"[22, 23, 46, 62]",426,6,11,11,6,6,6,6
4,71,"[5, 17, 21, 41]",426,6,15,15,6,6,6,6
4,71,"[26, 29, 30, 32]",426,6,11,11,6,6,6,6
4,71,"[8, 30, 33, 50]",426,6,11,11,6,6,6,6
4,71,"[15, 26, 32, 62]",426,6,10,10,6,6,6,6
4,71,"[3, 17, 46, 50]",426,6,8,8,6,6,6,6
4,72,"[9, 10, 30, 48]",432,6,9,9,6,6,6,6
4,72,"[3, 24, 35, 44]",432,6,12,12,6,6,6,6
4,72,"[32, 41, 53, 68]",432,6,14,14,6,6,6,6
4,72,"[20, 30, 52, 53]",432,6,7,7,6,6,6,6
4,72,"[3, 4, 37, 44]",432,6,13,13,6,6,6,6
4,72,"[15, 30, 48, 70]",432,6,9,9,6,6,6,6
4,72,"[8, 10, 13, 20]",432,6,11,11,6,6,6,6
4,72,"[14, 22, 30, 71]",432,6,10,10,6,6,6,6
4,72,"[11, 24, 58, 63]",432,6,12,12,6,6,6,6
4,72,"[9, 50, 63, 66]",432,6,8,8,6,6,6,6
4,72,"[8, 11, 28, 44]",432,6,6,6,6,6,6,6
4,72,"[28, 41, 44, 47]",432,6,6,6,6,6,6,6
4,72,"[28, 33, 45, 53]",432,6,14,14,6,6,6,6
4,72,"[5, 41, 51, 53]",432,6,10,10,6,6,6,6
4,72,"[16, 34, 37, 45]",432,6,15,15,6,6,6,6
4,72,"[26, 29, 31, 58]",432,6,9,9,6,6,6,6
4,72,"[24, 26, 43, 46]",432,6,6,6,6,6,6,6
4,72,"[33, 35, 36, 70]",432,6,6,6,6,6,6,6
4,72,"[13, 39, 40, 64]",432,6,9,9,6,6,6,6
4,72,"[20, 41, 44, 55]",432,6,12,12,6,6,6,6
4,72,"[5, 13, 50, 60]",432,6,16,16,6,6,6,6
4,72,"[12, 21, 55, 58]",432,6,14,14,6,6,6,6
4,72,"[3, 53, 65, 70]",432,6,12,12,6,6,6,6
4,72,"[9, 23, 37, 54]",432,6,8,8,6,6,6,6
4,72,"[12, 18, 27, 51]",432,18,8,8,6,6,6,6
4,72,"[10, 45, 57, 66]",432,6,12,12,6,6,6,6
4,72,"[8, 20, 27, 33]",432,6,12,12,6,6,6,6
4,72,"[4, 42, 58, 65]",432,6,9,9,6,6,6,6
4,72,"[18, 35, 60, 69]",432,6,11,11,6,6,6,6
4,72,"[17, 26, 28, 35]",432,6,10,10,6,6,6,6
4,72,"[8, 20, 41, 65]",432,6,16,16,6,6,6,6
4,72,"[3, 23, 48, 59]",432,6,10,10,6,6,6,6
4,72,"[8, 12, 21, 33]",432,6,10,10,6,6,6,6
4,72,"[13, 20, 25, 50]",432,6,13,13,6,6,6,6
4,72,"[18, 42, 56, 60]",432,12,6,6,6,6,6,6
4,72,"[2, 3, 21, 38]",432,6,14,14,6,6,6,6
4,72,"[35, 43, 55, 57]",432,6,15,15,6,6,6,6
4,72,"[30, 42, 43, 49]",432,6,9,9,6,6,6,6
4,72,"[22, 24, 58, 62]",432,12,6,6,6,6,6,6
4,72,"[7, 17, 27, 29]",432,6,14,14,6,6,6,6
4,72,"[9, 32, 33, 56]",432,6,9,9,6,6,6,6
4,72,"[14, 22, 43, 51]",432,6,7,7,6,6,6,6
4,72,"[1, 7, 49, 66]",432,6,13,13,6,6,6,6
4,72,"[12, 34, 38, 56]",432,12,6,6,6,6,6,6
4,72,"[16, 30, 44, 46]",432,12,8,8,6,6,6,6
4,72,"[19, 23, 27, 48]",432,6,12,12,6,6,6,6
4,72,"[23, 26, 52, 59]",432,6,7,7,6,6,6,6
4,72,"[17, 20, 39, 59]",432,6,8,8,6,6,6,6
4,72,"[16, 42, 51, 70]",432,6,11,11,6,6,6,6
4,72,"[15, 33, 35, 38]",432,6,12,12,6,6,6,6
4,73,"[5, 27, 39, 61]",438,6,7,7,6,6,6,6
4,73,"[40, 41, 50, 65]",438,6,9,9,6,6,6,6
4,73,"[11, 49, 68, 71]",438,6,15,15,6,6,6,6
4,73,"[5, 19, 56, 65]",438,6,16,16,6,6,6,6
4,73,"[26, 42, 50, 70]",438,6,11,11,6,6,6,6
4,73,"[27, 29, 48, 51]",438,6,11,11,6,6,6,6
4,73,"[1, 22, 28, 61]",438,6,14,14,6,6,6,6
4,73,"[6, 54, 56, 72]",438,6,12,12,6,6,6,6
4,73,"[1, 17, 31, 33]",438,6,13,13,6,6,6,6
4,73,"[27, 48, 61, 64]",438,6,12,12,6,6,6,6
4,73,"[10, 39, 47, 57]",438,6,12,12,6,6,6,6
4,73,"[1, 11, 26, 68]",438,6,12,12,6,6,6,6
4,73,"[6, 39, 54, 57]",438,6,12,12,6,6,6,6
4,73,"[3, 41, 45, 65]",438,6,16,16,6,6,6,6
4,73,"[33, 53, 54, 60]",438,6,6,6,6,6,6,6
4,73,"[17, 19, 23, 41]",438,6,16,16,6,6,6,6
4,73,"[5, 24, 59, 71]",438,6,15,15,6,6,6,6
4,73,"[6, 29, 52, 66]",438,6,13,13,6,6,6,6
4,73,"[19, 24, 56, 65]",438,6,11,11,6,6,6,6
4,73,"[11, 49, 57, 66]",438,6,15,15,6,6,6,6
4,73,"[10, 48, 63, 70]",438,6,8,8,6,6,6,6
4,73,"[2, 33, 40, 46]",438,6,9,9,6,6,6,6
4,73,"[21, 22, 32, 49]",438,6,14,14,6,6,6,6
4,73,"[1, 9, 21, 39]",438,6,13,13,6,6,6,6
4,73,"[21, 27, 57, 69]",438,6,15,15,6,6,6,6
4,73,"[2, 3, 8, 57]",438,6,10,10,6,6,6,6
4,73,"[32, 47, 53, 58]",438,6,9,9,6,6,6,6
4,73,"[33, 37, 59, 62]",438,6,10,10,6,6,6,6
4,73,"[24, 31, 39, 54]",438,6,13,13,6,6,6,6
4,73,"[2, 19, 26, 40]",438,6,9,9,6,6,6,6
4,73,"[7, 29, 31, 47]",438,6,16,16,6,6,6,6
4,73,"[21, 27, 61, 68]",438,6,16,16,6,6,6,6
4,73,"[22, 23, 29, 58]",438,6,7,7,6,6,6,6
4,73,"[14, 24, 39, 71]",438,6,14,14,6,6,6,6
4,73,"[2, 25, 40, 42]",438,6,11,11,6,6,6,6
4,73,"[9, 10, 49, 60]",438,6,17,17,6,6,6,6
4,73,"[5, 53, 64, 69]",438,6,11,11,6,6,6,6
4,73,"[25, 40, 46, 64]",438,6,14,14,6,6,6,6
4,73,"[18, 34, 40, 45]",438,6,13,13,6,6,6,6
4,73,"[1, 13, 33, 57]",438,6,15,15,6,6,6,6
4,73,"[1, 11, 33, 64]",438,6,13,13,6,6,6,6
4,73,"[19, 37, 43, 51]",438,6,14,14,6,6,6,6
4,73,"[18, 22, 46, 60]",438,6,11,11,6,6,6,6
4,73,"[18, 29, 32, 63]",438,6,17,17,6,6,6,6
4,73,"[19, 23, 50, 69]",438,6,5,5,6,6,6,6
4,73,"[10, 15, 29, 37]",438,6,11,11,6,6,6,6
4,73,"[12, 48, 60, 65]",438,6,10,10,6,6,6,6
4,73,"[3, 11, 20, 61]",438,6,13,13,6,6,6,6
4,73,"[1, 41, 48, 66]",438,6,10,10,6,6,6,6
4,73,"[18, 35, 55, 65]",438,6,8,8,6,6,6,6
4,74,"[57, 65, 66, 72]",444,6,11,11,6,6,6,6
4,74,"[10, 39, 46, 56]",444,6,6,6,6,6,6,6
4,74,"[2, 31, 51, 52]",444,6,13,13,6,6,6,6
4,74,"[12, 33, 36, 50]",444,6,6,6,6,6,6,6
4,74,"[3, 4, 35, 61]",444,6,10,10,6,6,6,6
4,74,"[14, 19, 53, 73]",444,6,13,13,6,6,6,6
4,74,"[5, 41, 44, 65]",444,6,15,15,6,6,6,6
4,74,"[4, 29, 47, 57]",444,6,16,16,6,6,6,6
4,74,"[4, 32, 34, 73]",444,6,12,12,6,6,6,6
4,74,"[6, 11, 28, 63]",444,6,6,6,6,6,6,6
4,74,"[13, 36, 42, 43]",444,6,17,17,6,6,6,6
4,74,"[38, 41, 53, 56]",444,6,9,9,6,6,6,6
4,74,"[26, 35, 52, 66]",444,6,9,9,6,6,6,6
4,74,"[13, 17, 25, 37]",444,6,6,6,6,6,6,6
4,74,"[23, 62, 63, 65]",444,6,13,13,6,6,6,6
4,74,"[14, 54, 63, 71]",444,6,9,9,6,6,6,6
4,74,"[14, 36, 55, 73]",444,6,10,10,6,6,6,6
4,74,"[2, 5, 28, 31]",444,6,13,13,6,6,6,6
4,74,"[6, 38, 39, 57]",444,6,16,16,6,6,6,6
4,74,"[14, 26, 49, 61]",444,6,9,9,6,6,6,6
4,74,"[13, 30, 36, 54]",444,6,16,16,6,6,6,6
4,74,"[28, 63, 65, 66]",444,6,12,12,6,6,6,6
4,74,"[6, 10, 44, 57]",444,6,12,12,6,6,6,6
4,74,"[11, 12, 47, 60]",444,6,15,15,6,6,6,6
4,74,"[3, 16, 21, 29]",444,6,8,8,6,6,6,6
4,74,"[3, 19, 36, 64]",444,6,12,12,6,6,6,6
4,74,"[26, 27, 44, 49]",444,6,12,12,6,6,6,6
4,74,"[14, 19, 24, 62]",444,6,8,8,6,6,6,6
4,74,"[34, 39, 41, 44]",444,6,12,12,6,6,6,6
4,74,"[17, 31, 35, 37]",444,6,8,8,6,6,6,6
4,74,"[9, 26, 62, 67]",444,6,13,13,6,6,6,6
4,74,"[9, 34, 40, 69]",444,6,10,10,6,6,6,6
4,74,"[6, 15, 25, 70]",444,6,13,13,6,6,6,6
4,74,"[19, 32, 42, 51]",444,6,5,5,6,6,6,6
4,74,"[5, 14, 44, 73]",444,6,11,11,6,6,6,6
4,74,"[19, 28, 54, 73]",444,6,10,10,6,6,6,6
4,74,"[27, 34, 43, 53]",444,6,14,14,6,6,6,6
4,74,"[21, 33, 52, 58]",444,6,14,14,6,6,6,6
4,74,"[23, 53, 55, 66]",444,6,13,13,6,6,6,6
4,74,"[12, 20, 52, 56]",444,12,11,11,6,6,6,6
4,74,"[10, 11, 31, 43]",444,6,7,7,6,6,6,6
4,74,"[11, 15, 61, 71]",444,6,14,14,6,6,6,6
4,74,"[6, 10, 22, 56]",444,12,10,10,6,6,6,6
4,74,"[1, 3, 8, 51]",444,6,12,12,6,6,6,6
4,74,"[1, 5, 42, 65]",444,6,12,12,6,6,6,6
4,74,"[9, 13, 42, 57]",444,6,13,13,6,6,6,6
4,74,"[8, 53, 60, 69]",444,6,14,14,6,6,6,6
4,74,"[37, 42, 47, 54]",444,6,6,6,6,6,6,6
4,74,"[1, 32, 44, 62]",444,6,10,10,6,6,6,6
4,74,"[6, 26, 49, 59]",444,6,17,17,6,6,6,6
4,75,"[9, 25, 47, 49]",450,6,12,12,6,6,6,6
4,75,"[1, 41, 66, 68]",450,6,11,11,6,6,6,6
4,75,"[8, 19, 23, 43]",450,6,12,12,6,6,6,6
4,75,"[30, 37, 50, 52]",450,6,10,10,6,6,6,6
4,75,"[21, 33, 39, 66]",450,18,7,7,6,6,6,6
4,75,"[25, 34, 63, 67]",450,6,9,9,6,6,6,6
4,75,"[44, 53, 62, 67]",450,6,7,7,6,6,6,6
4,75,"[42, 47, 70, 71]",450,6,9,9,6,6,6,6
4,75,"[12, 42, 52, 74]",450,6,13,13,6,6,6,6
4,75,"[9, 52, 62, 72]",450,6,11,11,6,6,6,6
4,75,"[19, 25, 29, 36]",450,6,12,12,6,6,6,6
4,75,"[7, 33, 40, 65]",450,6,11,11,6,6,6,6
4,75,"[47, 56, 65, 66]",450,6,6,6,6,6,6,6
4,75,"[1, 36, 66, 72]",450,6,9,9,6,6,6,6
4,75,"[39, 46, 49, 50]",450,6,12,12,6,6,6,6
4,75,"[31, 33, 46, 59]",450,6,11,11,6,6,6,6
4,75,"[10, 20, 23, 69]",450,6,12,12,6,6,6,6
4,75,"[20, 28, 66, 69]",450,6,14,14,6,6,6,6
4,75,"[40, 46, 64, 70]",450,6,7,7,6,6,6,6
4,75,"[21, 23, 24, 36]",450,6,12,12,6,6,6,6
4,75,"[1, 28, 37, 74]",450,6,5,5,6,6,6,6
4,75,"[8, 31, 42, 69]",450,6,12,12,6,6,6,6
4,75,"[10, 28, 47, 56]",450,6,4,4,6,6,6,6
4,75,"[8, 17, 33, 56]",450,6,9,9,6,6,6,6
4,75,"[27, 33, 56, 62]",450,6,13,13,6,6,6,6
4,75,"[5, 49, 63, 64]",450,6,16,16,6,6,6,6
4,75,"[5, 25, 67, 68]",450,6,12,12,6,6,6,6
4,75,"[6, 29, 70, 73]",450,6,13,13,6,6,6,6
4,75,"[7, 12, 21, 24]",450,6,10,10,6,6,6,6
4,75,"[2, 10, 38, 72]",450,6,11,11,6,6,6,6
4,75,"[2, 7, 27, 68]",450,6,7,7,6,6,6,6
4,75,"[45, 51, 54, 61]",450,6,10,10,6,6,6,6
4,75,"[11, 16, 18, 34]",450,6,9,9,6,6,6,6
4,75,"[5, 10, 28, 66]",450,6,9,9,6,6,6,6
4,75,"[32, 41, 58, 67]",450,6,9,9,6,6,6,6
4,75,"[8, 19, 47, 74]",450,6,9,9,6,6,6,6
4,75,"[12, 39, 49, 71]",450,6,13,13,6,6,6,6
4,75,"[1, 4, 41, 45]",450,6,10,10,6,6,6,6
4,75,"[29, 31, 36, 37]",450,6,12,12,6,6,6,6
4,75,"[17, 20, 45, 53]",450,6,15,15,6,6,6,6
4,75,"[19, 37, 66, 72]",450,6,9,9,6,6,6,6
4,75,"[6, 39, 51, 63]",450,18,6,6,6,6,6,6
4,75,"[7, 28, 36, 45]",450,6,15,15,6,6,6,6
4,75,"[1, 35, 54, 61]",450,6,10,10,6,6,6,6
4,75,"[30, 58, 60, 66]",450,6,5,5,6,6,6,6
4,75,"[8, 46, 56, 74]",450,6,12,12,6,6,6,6
4,75,"[3, 39, 48, 57]",450,18,7,7,6,6,6,6
4,75,"[5, 43, 49, 55]",450,6,13,13,6,6,6,6
4,75,"[27, 40, 53, 64]",450,6,11,11,6,6,6,6
4,75,"[36, 50, 67, 69]",450,6,9,9,6,6,6,6
4,76,"[21, 46, 50, 62]",456,6,14,14,6,6,6,6
4,76,"[18, 30, 39, 64]",456,6,10,10,6,6,6,6
4,76,"[14, 37, 56, 73]",456,6,10,10,6,6,6,6
4,76,"[17, 18, 27, 29]",456,6,12,12,6,6,6,6
4,76,"[10, 12, 28, 43]",456,6,10,10,6,6,6,6
4,76,"[3, 29, 59, 65]",456,6,15,15,6,6,6,6
4,76,"[36, 52, 53, 66]",456,6,13,13,6,6,6,6
4,76,"[9, 43, 57, 72]",456,6,12,12,6,6,6,6
4,76,"[15, 16, 27, 41]",456,6,16,16,6,6,6,6
4,76,"[23, 30, 68, 73]",456,6,10,10,6,6,6,6
4,76,"[8, 16, 35, 56]",456,6,10,10,6,6,6,6
4,76,"[30, 34, 44, 49]",456,6,14,14,6,6,6,6
4,76,"[3, 4, 21, 61]",456,6,13,13,6,6,6,6
4,76,"[16, 48, 66, 68]",456,12,9,9,6,6,6,6
4,76,"[22, 48, 52, 74]",456,12,7,7,6,6,6,6
4,76,"[2, 31, 52, 62]",456,6,10,10,6,6,6,6
4,76,"[11, 19, 61, 74]",456,6,11,11,6,6,6,6
4,76,"[5, 25, 58, 65]",456,6,12,12,6,6,6,6
4,76,"[13, 22, 48, 66]",456,6,13,13,6,6,6,6
4,76,"[17, 28, 68, 74]",456,6,16,16,6,6,6,6
4,76,"[41, 45, 58, 71]",456,6,11,11,6,6,6,6
4,76,"[14, 16, 32, 60]",456,12,4,4,6,6,6,6
4,76,"[9, 34, 43, 53]",456,6,9,9,6,6,6,6
4,76,"[21, 32, 71, 75]",456,6,16,16,6,6,6,6
4,76,"[39, 40, 63, 68]",456,6,15,15,6,6,6,6
4,76,"[10, 23, 25, 73]",456,6,12,12,6,6,6,6
4,76,"[26, 28, 40, 51]",456,6,11,11,6,6,6,6
4,76,"[10, 26, 54, 67]",456,6,14,14,6,6,6,6
4,76,"[24, 27, 64, 67]",456,6,9,9,6,6,6,6
4,76,"[20, 35, 41, 51]",456,6,8,8,6,6,6,6
4,76,"[28, 32, 38, 72]",456,12,6,6,6,6,6,6
4,76,"[4, 18, 50, 52]",456,12,9,9,6,6,6,6
4,76,"[12, 27, 37, 66]",456,6,7,7,6,6,6,6
4,76,"[7, 60, 61, 65]",456,6,16,16,6,6,6,6
4,76,"[5, 15, 28, 47]",456,6,12,12,6,6,6,6
4,76,"[44, 51, 54, 75]",456,6,12,12,6,6,6,6
4,76,"[21, 24, 63, 66]",456,6,10,10,6,6,6,6
4,76,"[39, 64, 71, 75]",456,6,14,14,6,6,6,6
4,76,"[2, 6, 24, 41]",456,6,11,11,6,6,6,6
4,76,"[32, 63, 67, 72]",456,6,11,11,6,6,6,6
4,76,"[32, 38, 61, 74]",456,6,8,8,6,6,6,6
4,76,"[7, 27, 34, 60]",456,6,11,11,6,6,6,6
4,76,"[9, 16, 24, 67]",456,6,8,8,6,6,6,6
4,76,"[23, 29, 37, 42]",456,6,13,13,6,6,6,6
4,76,"[5, 38, 42, 54]",456,6,10,10,6,6,6,6
4,76,"[6, 25, 28, 67]",456,6,11,11,6,6,6,6
4,76,"[19, 27, 36, 63]",456,6,11,11,6,6,6,6
4,76,"[7, 10, 37, 62]",456,6,13,13,6,6,6,6
4,76,"[6, 7, 48, 63]",456,6,10,10,6,6,6,6
4,76,"[35, 43, 54, 67]",456,6,14,14,6,6,6,6
4,77,"[9, 21, 58, 75]",462,6,12,12,6,6,6,6
4,77,"[1, 18, 38, 53]",462,6,11,11,6,6,6,6
4,77,"[7, 14, 17, 27]",462,6,10,10,6,6,6,6
4,77,"[11, 15, 66, 67]",462,6,7,7,6,6,6,6
4,77,"[1, 33, 49, 71]",462,6,13,13,6,6,6,6
4,77,"[18, 24, 27, 32]",462,6,10,10,6,6,6,6
4,77,"[33, 36, 60, 65]",462,6,9,9,6,6,6,6
4,77,"[10, 23, 25, 55]",462,6,13,13,6,6,6,6
4,77,"[24, 25, 46, 69]",462,6,14,14,6,6,6,6
4,77,"[51, 68, 72, 74]",462,6,15,15,6,6,6,6
4,77,"[31, 38, 53, 71]",462,6,13,13,6,6,6,6
4,77,"[10, 35, 55, 69]",462,6,13,13,6,6,6,6
4,77,"[32, 52, 56, 65]",462,6,12,12,6,6,6,6
4,77,"[9, 26, 37, 53]",462,6,17,17,6,6,6,6
4,77,"[1, 26, 63, 70]",462,6,11,11,6,6,6,6
4,77,"[7, 35, 70, 72]",462,6,5,5,6,6,6,6
4,77,"[7, 39, 66, 76]",462,6,14,14,6,6,6,6
4,77,"[3, 25, 26, 28]",462,6,8,8,6,6,6,6
4,77,"[21, 41, 42, 55]",462,6,9,9,6,6,6,6
