dim,ell,exps,n,k,dx,dz,wx_min,wx_max,wz_min,wz_max
4,44,"[1, 11, 17, 37]",264,6,10,10,6,6,6,6
4,44,"[9, 14, 26, 41]",264,6,9,9,6,6,6,6
4,44,"[7, 9, 22, 42]",264,6,6,6,6,6,6,6
4,44,"[7, 25, 31, 43]",264,6,9,9,6,6,6,6
4,44,"[5, 7, 26, 32]",264,6,9,9,6,6,6,6
4,44,"[16, 32, 36, 43]",264,6,7,7,6,6,6,6
4,44,"[14, 18, 20, 21]",264,6,12,12,6,6,6,6
4,44,"[11, 14, 18, 30]",264,6,7,7,6,6,6,6
4,44,"[1, 4, 24, 43]",264,6,6,6,6,6,6,6
4,44,"[4, 17, 24, 41]",264,6,7,7,6,6,6,6
4,44,"[2, 17, 22, 35]",264,6,8,8,6,6,6,6
4,44,"[12, 19, 21, 29]",264,6,11,11,6,6,6,6
4,44,"[3, 9, 15, 32]",264,6,7,7,6,6,6,6
4,44,"[2, 18, 28, 40]",264,12,7,7,6,6,6,6
4,44,"[12, 27, 30, 32]",264,6,8,8,6,6,6,6
4,44,"[16, 17, 40, 41]",264,6,11,11,6,6,6,6
4,44,"[17, 27, 30, 35]",264,6,7,7,6,6,6,6
4,44,"[8, 15, 35, 40]",264,6,11,11,6,6,6,6
4,44,"[15, 28, 38, 40]",264,6,10,10,6,6,6,6
4,44,"[22, 23, 26, 32]",264,6,8,8,6,6,6,6
4,44,"[5, 12, 22, 25]",264,6,6,6,6,6,6,6
4,44,"[9, 16, 24, 33]",264,6,8,8,6,6,6,6
4,44,"[9, 14, 21, 28]",264,6,7,7,6,6,6,6
4,44,"[3, 4, 39, 43]",264,6,7,7,6,6,6,6
4,44,"[14, 18, 26, 41]",264,6,8,8,6,6,6,6
4,44,"[7, 13, 19, 30]",264,6,9,9,6,6,6,6
4,44,"[13, 19, 23, 34]",264,6,9,9,6,6,6,6
4,44,"[5, 10, 28, 39]",264,6,4,4,6,6,6,6
4,44,"[22, 25, 30, 32]",264,6,8,8,6,6,6,6
4,44,"[3, 7, 18, 30]",264,6,9,9,6,6,6,6
4,44,"[2, 3, 23, 37]",264,6,10,10,6,6,6,6
4,44,"[11, 28, 37, 39]",264,6,8,8,6,6,6,6
4,44,"[1, 5, 34, 37]",264,6,10,10,6,6,6,6
4,44,"[3, 32, 34, 38]",264,6,7,7,6,6,6,6
4,44,"[1, 11, 20, 30]",264,6,11,11,6,6,6,6
4,44,"[10, 37, 38, 40]",264,6,10,10,6,6,6,6
4,44,"[6, 12, 22, 33]",264,6,4,4,6,6,6,6
4,44,"[10, 22, 36, 38]",264,12,6,6,6,6,6,6
4,44,"[2, 7, 21, 41]",264,6,10,10,6,6,6,6
4,44,"[20, 26, 29, 30]",264,6,11,11,6,6,6,6
4,44,"[6, 7, 21, 26]",264,6,13,13,6,6,6,6
4,45,"[3, 29, 35, 38]",270,6,9,9,6,6,6,6
4,45,"[14, 19, 23, 39]",270,6,12,12,6,6,6,6
4,45,"[8, 31, 33, 42]",270,6,11,11,6,6,6,6
4,45,"[1, 4, 25, 39]",270,6,11,11,6,6,6,6
4,45,"[14, 39, 41, 44]",270,6,11,11,6,6,6,6
4,45,"[1, 17, 24, 34]",270,6,10,10,6,6,6,6
4,45,"[5, 13, 27, 42]",270,6,9,9,6,6,6,6
4,45,"[15, 29, 34, 44]",270,6,6,6,6,6,6,6
4,45,"[4, 11, 15, 25]",270,6,6,6,6,6,6,6
4,45,"[5, 20, 30, 44]",270,6,6,6,6,6,6,6
4,45,"[2, 10, 33, 41]",270,6,7,7,6,6,6,6
4,45,"[4, 9, 13, 26]",270,6,7,7,6,6,6,6
4,45,"[4, 8, 17, 19]",270,6,10,10,6,6,6,6
4,45,"[9, 24, 32, 38]",270,6,14,14,6,6,6,6
4,45,"[18, 20, 26, 30]",270,6,9,9,6,6,6,6
4,45,"[4, 8, 9, 18]",270,6,5,5,6,6,6,6
4,45,"[3, 29, 33, 43]",270,6,13,13,6,6,6,6
4,45,"[19, 21, 24, 36]",270,6,7,7,6,6,6,6
4,45,"[1, 6, 15, 27]",270,6,9,9,6,6,6,6
4,45,"[15, 33, 37, 42]",270,6,6,6,6,6,6,6
4,45,"[10, 24, 35, 41]",270,6,6,6,6,6,6,6
4,45,"[1, 2, 16, 41]",270,6,7,7,6,6,6,6
4,45,"[10, 14, 18, 36]",270,6,5,5,6,6,6,6
4,45,"[1, 9, 23, 39]",270,6,12,12,6,6,6,6
4,45,"[26, 28, 34, 36]",270,6,7,7,6,6,6,6
4,45,"[21, 25, 28, 40]",270,6,9,9,6,6,6,6
4,45,"[2, 7, 15, 22]",270,6,6,6,6,6,6,6
4,45,"[5, 13, 23, 28]",270,6,9,9,6,6,6,6
4,45,"[8, 13, 17, 38]",270,6,12,12,6,6,6,6
4,45,"[15, 22, 28, 36]",270,6,9,9,6,6,6,6
4,45,"[1, 5, 35, 41]",270,6,7,7,6,6,6,6
4,45,"[19, 21, 28, 31]",270,6,9,9,6,6,6,6
4,45,"[3, 10, 12, 42]",270,6,6,6,6,6,6,6
4,45,"[4, 8, 17, 42]",270,6,10,10,6,6,6,6
4,45,"[17, 31, 33, 44]",270,6,10,10,6,6,6,6
4,45,"[26, 29, 31, 44]",270,6,9,9,6,6,6,6
4,45,"[13, 22, 29, 43]",270,6,10,10,6,6,6,6
4,45,"[1, 2, 20, 21]",270,6,7,7,6,6,6,6
4,45,"[5, 7, 18, 35]",270,6,9,9,6,6,6,6
4,45,"[5, 10, 12, 32]",270,6,9,9,6,6,6,6
4,45,"[7, 17, 33, 39]",270,6,10,10,6,6,6,6
4,45,"[4, 15, 19, 21]",270,6,6,6,6,6,6,6
4,45,"[10, 11, 15, 23]",270,6,8,8,6,6,6,6
4,45,"[13, 15, 27, 42]",270,6,6,6,6,6,6,6
4,45,"[3, 6, 11, 26]",270,6,10,10,6,6,6,6
4,45,"[3, 18, 24, 44]",270,6,6,6,6,6,6,6
4,45,"[4, 7, 19, 38]",270,6,5,5,6,6,6,6
4,45,"[8, 21, 24, 40]",270,6,6,6,6,6,6,6
4,45,"[10, 24, 29, 38]",270,6,9,9,6,6,6,6
4,45,"[8, 9, 15, 37]",270,6,6,6,6,6,6,6
4,46,"[4, 9, 18, 43]",276,6,10,10,6,6,6,6
4,46,"[3, 9, 19, 39]",276,6,12,12,6,6,6,6
4,46,"[14, 30, 33, 38]",276,6,7,7,6,6,6,6
4,46,"[16, 17, 24, 44]",276,6,10,10,6,6,6,6
4,46,"[8, 10, 37, 39]",276,6,10,10,6,6,6,6
4,46,"[1, 10, 43, 45]",276,6,5,5,6,6,6,6
4,46,"[1, 19, 35, 43]",276,6,9,9,6,6,6,6
4,46,"[2, 13, 30, 39]",276,6,10,10,6,6,6,6
4,46,"[2, 15, 28, 41]",276,6,10,10,6,6,6,6
4,46,"[1, 14, 25, 31]",276,6,8,8,6,6,6,6
4,46,"[13, 19, 26, 40]",276,6,7,7,6,6,6,6
4,46,"[3, 19, 39, 45]",276,6,11,11,6,6,6,6
4,46,"[2, 5, 23, 39]",276,6,6,6,6,6,6,6
4,46,"[1, 29, 38, 40]",276,6,12,12,6,6,6,6
4,46,"[1, 22, 38, 41]",276,6,13,13,6,6,6,6
4,46,"[6, 17, 27, 43]",276,6,10,10,6,6,6,6
4,46,"[11, 32, 37, 44]",276,6,10,10,6,6,6,6
4,46,"[12, 13, 22, 30]",276,6,11,11,6,6,6,6
4,46,"[13, 26, 32, 41]",276,6,9,9,6,6,6,6
4,46,"[18, 24, 30, 38]",276,12,6,6,6,6,6,6
4,46,"[14, 20, 21, 22]",276,6,12,12,6,6,6,6
4,46,"[4, 20, 22, 31]",276,6,8,8,6,6,6,6
4,46,"[13, 30, 40, 44]",276,6,12,12,6,6,6,6
4,46,"[7, 27, 36, 39]",276,6,7,7,6,6,6,6
4,46,"[7, 36, 38, 42]",276,6,10,10,6,6,6,6
4,46,"[15, 20, 34, 42]",276,6,9,9,6,6,6,6
4,46,"[8, 12, 14, 45]",276,6,12,12,6,6,6,6
4,46,"[20, 33, 37, 38]",276,6,11,11,6,6,6,6
4,46,"[10, 29, 34, 41]",276,6,6,6,6,6,6,6
4,46,"[22, 27, 35, 42]",276,6,10,10,6,6,6,6
4,46,"[11, 29, 35, 38]",276,6,8,8,6,6,6,6
4,46,"[2, 8, 19, 39]",276,6,12,12,6,6,6,6
4,46,"[4, 14, 21, 22]",276,6,9,9,6,6,6,6
4,46,"[16, 18, 21, 26]",276,6,11,11,6,6,6,6
4,46,"[5, 8, 12, 32]",276,6,12,12,6,6,6,6
4,46,"[9, 33, 34, 41]",276,6,13,13,6,6,6,6
4,46,"[1, 36, 37, 44]",276,6,7,7,6,6,6,6
4,46,"[11, 18, 26, 39]",276,6,10,10,6,6,6,6
4,46,"[19, 32, 34, 43]",276,6,14,14,6,6,6,6
4,46,"[12, 31, 32, 38]",276,6,12,12,6,6,6,6
4,46,"[2, 15, 24, 26]",276,6,6,6,6,6,6,6
4,46,"[14, 39, 43, 44]",276,6,10,10,6,6,6,6
4,46,"[2, 13, 21, 43]",276,6,12,12,6,6,6,6
4,46,"[1, 5, 12, 20]",276,6,12,12,6,6,6,6
4,46,"[7, 21, 26, 38]",276,6,11,11,6,6,6,6
4,46,"[1, 7, 20, 33]",276,6,6,6,6,6,6,6
4,46,"[1, 35, 36, 42]",276,6,11,11,6,6,6,6
4,46,"[10, 18, 32, 42]",276,12,6,6,6,6,6,6
4,46,"[3, 17, 34, 42]",276,6,11,11,6,6,6,6
4,46,"[5, 22, 33, 43]",276,6,13,13,6,6,6,6
4,47,"[11, 22, 26, 39]",282,6,8,8,6,6,6,6
4,47,"[1, 14, 20, 41]",282,6,9,9,6,6,6,6
4,47,"[23, 26, 32, 34]",282,6,9,9,6,6,6,6
4,47,"[5, 33, 39, 41]",282,6,9,9,6,6,6,6
4,47,"[5, 15, 25, 26]",282,6,9,9,6,6,6,6
4,47,"[27, 30, 34, 35]",282,6,11,11,6,6,6,6
4,47,"[1, 7, 20, 25]",282,6,10,10,6,6,6,6
4,47,"[3, 11, 17, 40]",282,6,11,11,6,6,6,6
4,47,"[15, 35, 38, 43]",282,6,12,12,6,6,6,6
4,47,"[13, 24, 42, 46]",282,6,10,10,6,6,6,6
4,47,"[7, 32, 38, 45]",282,6,11,11,6,6,6,6
4,47,"[6, 9, 15, 25]",282,6,10,10,6,6,6,6
4,47,"[1, 3, 9, 43]",282,6,8,8,6,6,6,6
4,47,"[1, 4, 14, 32]",282,6,9,9,6,6,6,6
4,47,"[12, 22, 37, 46]",282,6,9,9,6,6,6,6
4,47,"[27, 28, 30, 46]",282,6,9,9,6,6,6,6
4,47,"[4, 16, 28, 46]",282,6,10,10,6,6,6,6
4,47,"[15, 27, 29, 44]",282,6,9,9,6,6,6,6
4,47,"[2, 30, 34, 39]",282,6,9,9,6,6,6,6
4,47,"[11, 12, 14, 32]",282,6,12,12,6,6,6,6
4,47,"[23, 25, 28, 39]",282,6,13,13,6,6,6,6
4,47,"[5, 31, 32, 39]",282,6,7,7,6,6,6,6
4,47,"[2, 3, 4, 15]",282,6,9,9,6,6,6,6
4,47,"[18, 19, 23, 26]",282,6,11,11,6,6,6,6
4,47,"[1, 10, 18, 20]",282,6,9,9,6,6,6,6
4,47,"[3, 18, 34, 40]",282,6,12,12,6,6,6,6
4,47,"[17, 18, 22, 41]",282,6,9,9,6,6,6,6
4,47,"[15, 17, 28, 43]",282,6,7,7,6,6,6,6
4,47,"[14, 25, 27, 37]",282,6,11,11,6,6,6,6
4,47,"[2, 9, 32, 45]",282,6,7,7,6,6,6,6
4,47,"[7, 10, 24, 34]",282,6,9,9,6,6,6,6
4,47,"[6, 41, 42, 46]",282,6,5,5,6,6,6,6
4,47,"[12, 21, 44, 45]",282,6,11,11,6,6,6,6
4,47,"[10, 29, 36, 37]",282,6,6,6,6,6,6,6
4,47,"[2, 19, 28, 46]",282,6,6,6,6,6,6,6
4,47,"[3, 16, 24, 41]",282,6,11,11,6,6,6,6
4,47,"[1, 5, 17, 46]",282,6,7,7,6,6,6,6
4,47,"[10, 14, 27, 41]",282,6,8,8,6,6,6,6
4,47,"[2, 11, 16, 43]",282,6,11,11,6,6,6,6
4,47,"[22, 24, 34, 38]",282,6,11,11,6,6,6,6
4,47,"[1, 26, 36, 46]",282,6,7,7,6,6,6,6
4,47,"[17, 24, 32, 45]",282,6,6,6,6,6,6,6
4,47,"[16, 29, 32, 37]",282,6,10,10,6,6,6,6
4,47,"[33, 39, 43, 46]",282,6,12,12,6,6,6,6
4,47,"[11, 26, 34, 39]",282,6,6,6,6,6,6,6
4,47,"[4, 12, 28, 46]",282,6,11,11,6,6,6,6
4,47,"[6, 34, 42, 45]",282,6,12,12,6,6,6,6
4,47,"[8, 11, 22, 28]",282,6,7,7,6,6,6,6
4,47,"[14, 18, 25, 41]",282,6,11,11,6,6,6,6
4,47,"[8, 18, 30, 32]",282,6,12,12,6,6,6,6
4,48,"[3, 26, 38, 41]",288,6,10,10,6,6,6,6
4,48,"[13, 19, 28, 33]",288,6,11,11,6,6,6,6
4,48,"[2, 5, 24, 31]",288,6,6,6,6,6,6,6
4,48,"[20, 28, 36, 40]",288,24,4,4,6,6,6,6
4,48,"[9, 10, 30, 43]",288,6,9,9,6,6,6,6
4,48,"[4, 19, 25, 29]",288,6,5,5,6,6,6,6
4,48,"[7, 12, 15, 29]",288,6,8,8,6,6,6,6
4,48,"[15, 30, 34, 44]",288,6,8,8,6,6,6,6
4,48,"[5, 8, 14, 42]",288,6,8,8,6,6,6,6
4,48,"[11, 12, 18, 40]",288,6,8,8,6,6,6,6
4,48,"[6, 7, 13, 20]",288,6,7,7,6,6,6,6
4,48,"[10, 18, 31, 44]",288,6,11,11,6,6,6,6
4,48,"[5, 13, 22, 37]",288,6,8,8,6,6,6,6
4,48,"[23, 31, 37, 40]",288,6,9,9,6,6,6,6
4,48,"[10, 23, 41, 47]",288,6,12,12,6,6,6,6
4,48,"[13, 14, 21, 45]",288,6,10,10,6,6,6,6
4,48,"[20, 25, 33, 47]",288,6,12,12,6,6,6,6
4,48,"[7, 23, 29, 42]",288,6,9,9,6,6,6,6
4,48,"[5, 19, 41, 42]",288,6,11,11,6,6,6,6
4,48,"[13, 32, 43, 46]",288,6,9,9,6,6,6,6
4,48,"[3, 18, 30, 43]",288,6,7,7,6,6,6,6
4,48,"[4, 6, 28, 42]",288,12,8,8,6,6,6,6
4,48,"[3, 8, 17, 28]",288,6,7,7,6,6,6,6
4,48,"[3, 7, 13, 22]",288,6,10,10,6,6,6,6
4,48,"[2, 3, 21, 26]",288,6,8,8,6,6,6,6
4,48,"[17, 26, 32, 43]",288,6,9,9,6,6,6,6
4,48,"[2, 5, 29, 44]",288,6,11,11,6,6,6,6
4,48,"[29, 36, 41, 46]",288,6,8,8,6,6,6,6
4,48,"[5, 20, 34, 42]",288,6,6,6,6,6,6,6
4,48,"[17, 23, 35, 44]",288,6,9,9,6,6,6,6
4,48,"[4, 18, 30, 45]",288,6,7,7,6,6,6,6
4,48,"[12, 13, 18, 45]",288,6,8,8,6,6,6,6
4,48,"[4, 15, 23, 27]",288,6,8,8,6,6,6,6
4,48,"[12, 26, 38, 41]",288,6,8,8,6,6,6,6
4,48,"[3, 24, 26, 45]",288,6,4,4,6,6,6,6
4,48,"[23, 35, 40, 43]",288,6,9,9,6,6,6,6
4,48,"[5, 18, 26, 27]",288,6,9,9,6,6,6,6
4,48,"[6, 8, 28, 43]",288,6,9,9,6,6,6,6
4,48,"[15, 31, 33, 35]",288,6,6,6,6,6,6,6
4,48,"[1, 6, 20, 35]",288,6,10,10,6,6,6,6
4,48,"[9, 15, 20, 37]",288,6,9,9,6,6,6,6
4,48,"[8, 31, 40, 41]",288,6,6,6,6,6,6,6
4,48,"[31, 35, 36, 39]",288,6,9,9,6,6,6,6
4,48,"[15, 26, 30, 33]",288,6,4,4,6,6,6,6
4,48,"[8, 14, 20, 23]",288,6,7,7,6,6,6,6
4,48,"[22, 23, 41, 43]",288,6,13,13,6,6,6,6
4,48,"[10, 26, 33, 47]",288,6,11,11,6,6,6,6
4,48,"[3, 29, 32, 44]",288,6,6,6,6,6,6,6
4,48,"[13, 33, 38, 39]",288,6,12,12,6,6,6,6
4,48,"[2, 14, 28, 34]",288,12,4,4,6,6,6,6
4,49,"[21, 23, 27, 39]",294,6,12,12,6,6,6,6
4,49,"[2, 24, 31, 32]",294,6,12,12,6,6,6,6
4,49,"[9, 15, 22, 48]",294,6,14,14,6,6,6,6
4,49,"[8, 29, 33, 46]",294,6,10,10,6,6,6,6
4,49,"[6, 17, 32, 41]",294,6,7,7,6,6,6,6
4,49,"[13, 28, 31, 45]",294,6,10,10,6,6,6,6
4,49,"[2, 17, 18, 23]",294,6,13,13,6,6,6,6
4,49,"[2, 19, 27, 47]",294,6,8,8,6,6,6,6
4,49,"[9, 17, 31, 48]",294,6,8,8,6,6,6,6
4,49,"[10, 22, 24, 27]",294,6,6,6,6,6,6,6
4,49,"[9, 15, 22, 38]",294,6,11,11,6,6,6,6
4,49,"[3, 22, 24, 32]",294,6,9,9,6,6,6,6
4,49,"[29, 33, 35, 46]",294,6,11,11,6,6,6,6
4,49,"[11, 14, 42, 45]",294,6,7,7,6,6,6,6
4,49,"[21, 23, 24, 29]",294,6,10,10,6,6,6,6
4,49,"[28, 31, 39, 42]",294,6,7,7,6,6,6,6
4,49,"[4, 43, 44, 46]",294,6,9,9,6,6,6,6
4,49,"[21, 24, 33, 38]",294,6,11,11,6,6,6,6
4,49,"[10, 16, 25, 48]",294,6,9,9,6,6,6,6
4,49,"[22, 32, 40, 47]",294,6,13,13,6,6,6,6
4,49,"[13, 29, 41, 46]",294,6,11,11,6,6,6,6
4,49,"[7, 8, 17, 18]",294,6,10,10,6,6,6,6
4,49,"[15, 26, 33, 42]",294,6,10,10,6,6,6,6
4,49,"[7, 12, 13, 46]",294,6,12,12,6,6,6,6
4,49,"[1, 19, 21, 45]",294,6,12,12,6,6,6,6
4,49,"[5, 31, 34, 41]",294,6,9,9,6,6,6,6
4,49,"[9, 12, 34, 42]",294,6,12,12,6,6,6,6
4,49,"[6, 11, 23, 24]",294,6,12,12,6,6,6,6
4,49,"[25, 30, 31, 46]",294,6,11,11,6,6,6,6
4,49,"[1, 3, 36, 46]",294,6,7,7,6,6,6,6
4,49,"[29, 30, 35, 42]",294,6,7,7,6,6,6,6
4,49,"[11, 14, 17, 21]",294,6,7,7,6,6,6,6
4,49,"[15, 18, 26, 34]",294,6,7,7,6,6,6,6
4,49,"[3, 10, 17, 29]",294,6,8,8,6,6,6,6
4,49,"[22, 27, 31, 33]",294,6,7,7,6,6,6,6
4,49,"[7, 12, 34, 42]",294,6,7,7,6,6,6,6
4,49,"[10, 25, 27, 34]",294,6,10,10,6,6,6,6
4,49,"[4, 15, 42, 46]",294,6,9,9,6,6,6,6
4,49,"[18, 30, 31, 43]",294,6,6,6,6,6,6,6
4,49,"[3, 9, 18, 21]",294,6,8,8,6,6,6,6
4,49,"[12, 42, 46, 47]",294,6,10,10,6,6,6,6
4,49,"[10, 13, 20, 25]",294,6,10,10,6,6,6,6
4,49,"[19, 32, 37, 45]",294,6,11,11,6,6,6,6
4,49,"[29, 39, 41, 43]",294,6,10,10,6,6,6,6
4,49,"[4, 13, 33, 44]",294,6,12,12,6,6,6,6
4,49,"[24, 33, 35, 43]",294,6,11,11,6,6,6,6
4,49,"[13, 14, 21, 41]",294,6,7,7,6,6,6,6
4,49,"[1, 8, 23, 30]",294,6,12,12,6,6,6,6
4,49,"[21, 23, 24, 33]",294,6,11,11,6,6,6,6
4,49,"[6, 9, 16, 42]",294,6,11,11,6,6,6,6
4,50,"[20, 25, 28, 39]",300,6,6,6,6,6,6,6
4,50,"[8, 10, 11, 48]",300,6,10,10,6,6,6,6
4,50,"[22, 30, 37, 38]",300,6,10,10,6,6,6,6
4,50,"[18, 19, 28, 34]",300,6,10,10,6,6,6,6
4,50,"[20, 34, 36, 41]",300,6,10,10,6,6,6,6
4,50,"[2, 5, 33, 35]",300,6,9,9,6,6,6,6
4,50,"[12, 16, 26, 34]",300,12,6,6,6,6,6,6
4,50,"[5, 10, 28, 43]",300,6,9,9,6,6,6,6
4,50,"[8, 28, 43, 44]",300,6,9,9,6,6,6,6
4,50,"[26, 33, 36, 43]",300,6,7,7,6,6,6,6
4,50,"[7, 25, 39, 44]",300,6,6,6,6,6,6,6
4,50,"[3, 26, 44, 45]",300,6,10,10,6,6,6,6
4,50,"[5, 26, 37, 42]",300,6,7,7,6,6,6,6
4,50,"[14, 17, 47, 48]",300,6,9,9,6,6,6,6
4,50,"[2, 10, 13, 24]",300,6,7,7,6,6,6,6
4,50,"[2, 5, 8, 13]",300,6,9,9,6,6,6,6
4,50,"[5, 14, 15, 35]",300,6,5,5,6,6,6,6
4,50,"[26, 31, 42, 46]",300,6,9,9,6,6,6,6
4,50,"[18, 42, 45, 47]",300,6,9,9,6,6,6,6
4,50,"[12, 16, 21, 23]",300,6,13,13,6,6,6,6
4,50,"[4, 14, 24, 47]",300,6,12,12,6,6,6,6
4,50,"[15, 16, 28, 43]",300,6,9,9,6,6,6,6
4,50,"[4, 15, 16, 33]",300,6,8,8,6,6,6,6
4,50,"[2, 6, 7, 23]",300,6,10,10,6,6,6,6
4,50,"[31, 38, 43, 48]",300,6,6,6,6,6,6,6
4,50,"[12, 19, 39, 44]",300,6,8,8,6,6,6,6
4,50,"[10, 14, 20, 45]",300,6,5,5,6,6,6,6
4,50,"[3, 26, 27, 38]",300,6,8,8,6,6,6,6
4,50,"[25, 31, 43, 45]",300,6,8,8,6,6,6,6
4,50,"[4, 15, 20, 22]",300,6,10,10,6,6,6,6
4,50,"[14, 20, 38, 41]",300,6,12,12,6,6,6,6
4,50,"[1, 4, 31, 36]",300,6,11,11,6,6,6,6
4,50,"[10, 21, 32, 38]",300,6,10,10,6,6,6,6
4,50,"[2, 3, 6, 23]",300,6,10,10,6,6,6,6
4,50,"[27, 35, 45, 47]",300,6,10,10,6,6,6,6
4,50,"[2, 3, 6, 14]",300,6,10,10,6,6,6,6
4,50,"[5, 12, 27, 45]",300,6,7,7,6,6,6,6
4,50,"[3, 5, 17, 44]",300,6,10,10,6,6,6,6
4,50,"[5, 13, 24, 43]",300,6,10,10,6,6,6,6
4,50,"[2, 24, 43, 48]",300,6,5,5,6,6,6,6
4,50,"[11, 27, 35, 44]",300,6,11,11,6,6,6,6
4,50,"[13, 16, 18, 23]",300,6,10,10,6,6,6,6
4,50,"[7, 9, 23, 29]",300,6,10,10,6,6,6,6
4,50,"[19, 25, 26, 29]",300,6,8,8,6,6,6,6
4,50,"[6, 30, 35, 46]",300,6,10,10,6,6,6,6
4,50,"[4, 23, 40, 41]",300,6,9,9,6,6,6,6
4,50,"[7, 11, 15, 29]",300,6,9,9,6,6,6,6
4,50,"[7, 12, 21, 48]",300,6,10,10,6,6,6,6
4,50,"[11, 26, 29, 49]",300,6,12,12,6,6,6,6
4,50,"[18, 38, 42, 49]",300,6,12,12,6,6,6,6
4,51,"[10, 31, 34, 43]",306,6,9,9,6,6,6,6
4,51,"[2, 8, 29, 40]",306,6,11,11,6,6,6,6
4,51,"[18, 33, 43, 46]",306,6,7,7,6,6,6,6
4,51,"[7, 9, 20, 49]",306,6,9,9,6,6,6,6
4,51,"[9, 16, 34, 40]",306,6,9,9,6,6,6,6
4,51,"[1, 4, 8, 37]",306,6,12,12,6,6,6,6
4,51,"[2, 4, 19, 27]",306,6,10,10,6,6,6,6
4,51,"[22, 35, 37, 48]",306,6,9,9,6,6,6,6
4,51,"[7, 9, 22, 23]",306,6,10,10,6,6,6,6
4,51,"[26, 33, 40, 45]",306,6,11,11,6,6,6,6
4,51,"[1, 22, 27, 47]",306,6,10,10,6,6,6,6
4,51,"[3, 34, 38, 46]",306,6,12,12,6,6,6,6
4,51,"[1, 5, 19, 50]",306,6,7,7,6,6,6,6
4,51,"[3, 8, 25, 27]",306,6,10,10,6,6,6,6
4,51,"[2, 10, 16, 47]",306,6,8,8,6,6,6,6
4,51,"[25, 31, 46, 49]",306,6,10,10,6,6,6,6
4,51,"[3, 29, 38, 43]",306,6,11,11,6,6,6,6
4,51,"[7, 23, 34, 43]",306,6,12,12,6,6,6,6
4,51,"[14, 17, 37, 46]",306,6,6,6,6,6,6,6
4,51,"[3, 6, 10, 40]",306,6,12,12,6,6,6,6
4,51,"[7, 17, 21, 36]",306,6,9,9,6,6,6,6
4,51,"[9, 20, 27, 40]",306,6,6,6,6,6,6,6
4,51,"[4, 8, 18, 20]",306,6,8,8,6,6,6,6
4,51,"[2, 19, 43, 48]",306,6,11,11,6,6,6,6
4,51,"[20, 23, 37, 48]",306,6,8,8,6,6,6,6
4,51,"[10, 16, 27, 35]",306,6,7,7,6,6,6,6
4,51,"[11, 28, 46, 49]",306,6,11,11,6,6,6,6
4,51,"[10, 14, 27, 28]",306,6,7,7,6,6,6,6
4,51,"[7, 19, 24, 39]",306,6,7,7,6,6,6,6
4,51,"[2, 4, 22, 29]",306,6,6,6,6,6,6,6
4,51,"[14, 27, 30, 33]",306,6,9,9,6,6,6,6
4,51,"[2, 9, 12, 21]",306,6,6,6,6,6,6,6
4,51,"[2, 3, 5, 50]",306,6,6,6,6,6,6,6
4,51,"[23, 29, 39, 43]",306,6,12,12,6,6,6,6
4,51,"[2, 6, 18, 29]",306,6,10,10,6,6,6,6
4,51,"[1, 36, 39, 46]",306,6,14,14,6,6,6,6
4,51,"[11, 19, 30, 49]",306,6,7,7,6,6,6,6
4,51,"[16, 24, 26, 46]",306,6,12,12,6,6,6,6
4,51,"[10, 11, 26, 47]",306,6,10,10,6,6,6,6
4,51,"[4, 18, 27, 41]",306,6,10,10,6,6,6,6
4,51,"[20, 25, 44, 46]",306,6,10,10,6,6,6,6
4,51,"[3, 13, 32, 45]",306,6,6,6,6,6,6,6
4,51,"[5, 19, 24, 42]",306,6,9,9,6,6,6,6
4,51,"[1, 24, 31, 48]",306,6,9,9,6,6,6,6
4,51,"[8, 22, 36, 42]",306,6,9,9,6,6,6,6
4,51,"[6, 16, 35, 38]",306,6,6,6,6,6,6,6
4,51,"[4, 12, 15, 38]",306,6,13,13,6,6,6,6
4,51,"[13, 18, 30, 49]",306,6,12,12,6,6,6,6
4,51,"[12, 32, 36, 46]",306,6,10,10,6,6,6,6
4,51,"[3, 4, 31, 36]",306,6,13,13,6,6,6,6
4,52,"[1, 3, 18, 45]",312,6,11,11,6,6,6,6
4,52,"[29, 36, 42, 50]",312,6,12,12,6,6,6,6
4,52,"[6, 9, 27, 39]",312,6,12,12,6,6,6,6
4,52,"[20, 21, 40, 43]",312,6,8,8,6,6,6,6
4,52,"[8, 17, 41, 42]",312,6,13,13,6,6,6,6
4,52,"[17, 29, 30, 35]",312,6,7,7,6,6,6,6
4,52,"[20, 26, 28, 39]",312,6,4,4,6,6,6,6
4,52,"[9, 17, 49, 50]",312,6,13,13,6,6,6,6
4,52,"[5, 13, 17, 33]",312,6,12,12,6,6,6,6
4,52,"[5, 21, 30, 37]",312,6,10,10,6,6,6,6
4,52,"[15, 35, 44, 51]",312,6,11,11,6,6,6,6
4,52,"[21, 31, 32, 41]",312,6,5,5,6,6,6,6
4,52,"[13, 16, 17, 24]",312,6,12,12,6,6,6,6
4,52,"[8, 28, 35, 47]",312,6,13,13,6,6,6,6
4,52,"[9, 20, 28, 43]",312,6,8,8,6,6,6,6
4,52,"[12, 22, 32, 48]",312,12,8,8,6,6,6,6
4,52,"[5, 16, 21, 35]",312,6,8,8,6,6,6,6
4,52,"[16, 22, 42, 49]",312,6,10,10,6,6,6,6
4,52,"[29, 38, 40, 41]",312,6,10,10,6,6,6,6
